calc_time,symbol,base_asset,quote_asset,index_value
1759363599004,BTCBVOLUSDT,BTCBVOL,USDT,39.1179
1759363600001,BTCBVOLUSDT,BTCBVOL,USDT,39.1179
1759363601006,BTCBVOLUSDT,BTCBVOL,USDT,39.1179
1759363602000,BTCBVOLUSDT,BTCBVOL,USDT,39.1179
1759363603005,BTCBVOLUSDT,BTCBVOL,USDT,39.1180
1759363604006,BTCBVOLUSDT,BTCBVOL,USDT,39.1181
1759363605000,BTCBVOLUSDT,BTCBVOL,USDT,39.1181
1759363606000,BTCBVOLUSDT,BTCBVOL,USDT,39.1181
1759363607000,BTCBVOLUSDT,BTCBVOL,USDT,39.1182
1759363608001,BTCBVOLUSDT,BTCBVOL,USDT,39.1182
1759363609005,BTCBVOLUSDT,BTCBVOL,USDT,39.1183
1759363610003,BTCBVOLUSDT,BTCBVOL,USDT,39.1183
1759363611000,BTCBVOLUSDT,BTCBVOL,USDT,39.1184
1759363612000,BTCBVOLUSDT,BTCBVOL,USDT,39.1184
1759363613007,BTCBVOLUSDT,BTCBVOL,USDT,39.1185
1759363614000,BTCBVOLUSDT,BTCBVOL,USDT,39.1185
1759363615000,BTCBVOLUSDT,BTCBVOL,USDT,39.1186
1759363616002,BTCBVOLUSDT,BTCBVOL,USDT,39.1186
1759363617006,BTCBVOLUSDT,BTCBVOL,USDT,39.1187
1759363618000,BTCBVOLUSDT,BTCBVOL,USDT,39.1188
1759363619001,BTCBVOLUSDT,BTCBVOL,USDT,39.1189
1759363620000,BTCBVOLUSDT,BTCBVOL,USDT,39.1192
1759363621000,BTCBVOLUSDT,BTCBVOL,USDT,39.1195
1759363622001,BTCBVOLUSDT,BTCBVOL,USDT,39.1197
1759363623006,BTCBVOLUSDT,BTCBVOL,USDT,39.1200
1759363624000,BTCBVOLUSDT,BTCBVOL,USDT,39.1202
1759363625006,BTCBVOLUSDT,BTCBVOL,USDT,39.1204
1759363626000,BTCBVOLUSDT,BTCBVOL,USDT,39.1206
1759363627000,BTCBVOLUSDT,BTCBVOL,USDT,39.1209
1759363628006,BTCBVOLUSDT,BTCBVOL,USDT,39.1212
1759363629003,BTCBVOLUSDT,BTCBVOL,USDT,39.1216
1759363630007,BTCBVOLUSDT,BTCBVOL,USDT,39.1218
1759363631000,BTCBVOLUSDT,BTCBVOL,USDT,39.1221
1759363632004,BTCBVOLUSDT,BTCBVOL,USDT,39.1213
1759363633001,BTCBVOLUSDT,BTCBVOL,USDT,39.1216
1759363634000,BTCBVOLUSDT,BTCBVOL,USDT,39.1220
1759363635003,BTCBVOLUSDT,BTCBVOL,USDT,39.1225
1759363636001,BTCBVOLUSDT,BTCBVOL,USDT,39.1229
1759363637000,BTCBVOLUSDT,BTCBVOL,USDT,39.1233
1759363638005,BTCBVOLUSDT,BTCBVOL,USDT,39.1237
1759363639008,BTCBVOLUSDT,BTCBVOL,USDT,39.1241
1759363640000,BTCBVOLUSDT,BTCBVOL,USDT,39.1243
1759363641001,BTCBVOLUSDT,BTCBVOL,USDT,39.1247
1759363642004,BTCBVOLUSDT,BTCBVOL,USDT,39.1251
1759363643006,BTCBVOLUSDT,BTCBVOL,USDT,39.1253
1759363644001,BTCBVOLUSDT,BTCBVOL,USDT,39.1253
1759363645000,BTCBVOLUSDT,BTCBVOL,USDT,39.1265
1759363646000,BTCBVOLUSDT,BTCBVOL,USDT,39.1269
1759363647000,BTCBVOLUSDT,BTCBVOL,USDT,39.1279
1759363648001,BTCBVOLUSDT,BTCBVOL,USDT,39.1285
1759363649001,BTCBVOLUSDT,BTCBVOL,USDT,39.1291
1759363650000,BTCBVOLUSDT,BTCBVOL,USDT,39.1296
1759363651000,BTCBVOLUSDT,BTCBVOL,USDT,39.1301
1759363652000,BTCBVOLUSDT,BTCBVOL,USDT,39.1307
1759363653005,BTCBVOLUSDT,BTCBVOL,USDT,39.1313
1759363654003,BTCBVOLUSDT,BTCBVOL,USDT,39.1319
1759363655005,BTCBVOLUSDT,BTCBVOL,USDT,39.1326
1759363656007,BTCBVOLUSDT,BTCBVOL,USDT,39.1333
1759363657000,BTCBVOLUSDT,BTCBVOL,USDT,39.1339
1759363658000,BTCBVOLUSDT,BTCBVOL,USDT,39.1344
1759363659005,BTCBVOLUSDT,BTCBVOL,USDT,39.1349
1759363660008,BTCBVOLUSDT,BTCBVOL,USDT,39.1354
1759363661005,BTCBVOLUSDT,BTCBVOL,USDT,39.1359
1759363662000,BTCBVOLUSDT,BTCBVOL,USDT,39.1362
1759363663000,BTCBVOLUSDT,BTCBVOL,USDT,39.1366
1759363664001,BTCBVOLUSDT,BTCBVOL,USDT,39.1370
1759363665000,BTCBVOLUSDT,BTCBVOL,USDT,39.1373
1759363666001,BTCBVOLUSDT,BTCBVOL,USDT,39.1376
1759363667006,BTCBVOLUSDT,BTCBVOL,USDT,39.1379
1759363668000,BTCBVOLUSDT,BTCBVOL,USDT,39.1382
1759363669001,BTCBVOLUSDT,BTCBVOL,USDT,39.1387
1759363670000,BTCBVOLUSDT,BTCBVOL,USDT,39.1392
1759363671003,BTCBVOLUSDT,BTCBVOL,USDT,39.1396
1759363672000,BTCBVOLUSDT,BTCBVOL,USDT,39.1401
1759363673001,BTCBVOLUSDT,BTCBVOL,USDT,39.1407
1759363674000,BTCBVOLUSDT,BTCBVOL,USDT,39.1411
1759363675013,BTCBVOLUSDT,BTCBVOL,USDT,39.1416
1759363676000,BTCBVOLUSDT,BTCBVOL,USDT,39.1420
1759363677007,BTCBVOLUSDT,BTCBVOL,USDT,39.1424
1759363678000,BTCBVOLUSDT,BTCBVOL,USDT,39.1428
1759363679000,BTCBVOLUSDT,BTCBVOL,USDT,39.1431
1759363680008,BTCBVOLUSDT,BTCBVOL,USDT,39.1435
1759363681001,BTCBVOLUSDT,BTCBVOL,USDT,39.1440
1759363682001,BTCBVOLUSDT,BTCBVOL,USDT,39.1445
1759363683000,BTCBVOLUSDT,BTCBVOL,USDT,39.1450
1759363684004,BTCBVOLUSDT,BTCBVOL,USDT,39.1455
1759363685000,BTCBVOLUSDT,BTCBVOL,USDT,39.1460
1759363686000,BTCBVOLUSDT,BTCBVOL,USDT,39.1465
1759363687002,BTCBVOLUSDT,BTCBVOL,USDT,39.1470
1759363688000,BTCBVOLUSDT,BTCBVOL,USDT,39.1475
1759363689000,BTCBVOLUSDT,BTCBVOL,USDT,39.1480
1759363690003,BTCBVOLUSDT,BTCBVOL,USDT,39.1485
1759363691001,BTCBVOLUSDT,BTCBVOL,USDT,39.1490
1759363692006,BTCBVOLUSDT,BTCBVOL,USDT,39.1496
1759363693002,BTCBVOLUSDT,BTCBVOL,USDT,39.1502
1759363694000,BTCBVOLUSDT,BTCBVOL,USDT,39.1506
1759363695008,BTCBVOLUSDT,BTCBVOL,USDT,39.1511
1759363696002,BTCBVOLUSDT,BTCBVOL,USDT,39.1515
1759363697002,BTCBVOLUSDT,BTCBVOL,USDT,39.1521
1759363698000,BTCBVOLUSDT,BTCBVOL,USDT,39.1526
1759363699002,BTCBVOLUSDT,BTCBVOL,USDT,39.1533
1759363700000,BTCBVOLUSDT,BTCBVOL,USDT,39.1539
1759363701001,BTCBVOLUSDT,BTCBVOL,USDT,39.1544
1759363702000,BTCBVOLUSDT,BTCBVOL,USDT,39.1549
1759363703000,BTCBVOLUSDT,BTCBVOL,USDT,39.1554
1759363704001,BTCBVOLUSDT,BTCBVOL,USDT,39.1559
1759363705005,BTCBVOLUSDT,BTCBVOL,USDT,39.1564
1759363706002,BTCBVOLUSDT,BTCBVOL,USDT,39.1569
1759363707000,BTCBVOLUSDT,BTCBVOL,USDT,39.1574
1759363708000,BTCBVOLUSDT,BTCBVOL,USDT,39.1579
1759363709001,BTCBVOLUSDT,BTCBVOL,USDT,39.1584
1759363710000,BTCBVOLUSDT,BTCBVOL,USDT,39.1589
1759363711002,BTCBVOLUSDT,BTCBVOL,USDT,39.1595
1759363712001,BTCBVOLUSDT,BTCBVOL,USDT,39.1601
1759363713001,BTCBVOLUSDT,BTCBVOL,USDT,39.1608
1759363714006,BTCBVOLUSDT,BTCBVOL,USDT,39.1614
1759363715002,BTCBVOLUSDT,BTCBVOL,USDT,39.1621
1759363716000,BTCBVOLUSDT,BTCBVOL,USDT,39.1628
1759363717000,BTCBVOLUSDT,BTCBVOL,USDT,39.1635
1759363718003,BTCBVOLUSDT,BTCBVOL,USDT,39.1643
1759363719003,BTCBVOLUSDT,BTCBVOL,USDT,39.1646
1759363720006,BTCBVOLUSDT,BTCBVOL,USDT,39.1651
1759363721000,BTCBVOLUSDT,BTCBVOL,USDT,39.1656
1759363722004,BTCBVOLUSDT,BTCBVOL,USDT,39.1661
1759363723001,BTCBVOLUSDT,BTCBVOL,USDT,39.1667
1759363724002,BTCBVOLUSDT,BTCBVOL,USDT,39.1670
1759363725005,BTCBVOLUSDT,BTCBVOL,USDT,39.1672
1759363726000,BTCBVOLUSDT,BTCBVOL,USDT,39.1675
1759363727007,BTCBVOLUSDT,BTCBVOL,USDT,39.1678
1759363728001,BTCBVOLUSDT,BTCBVOL,USDT,39.1680
1759363729000,BTCBVOLUSDT,BTCBVOL,USDT,39.1683
1759363730001,BTCBVOLUSDT,BTCBVOL,USDT,39.1686
1759363731000,BTCBVOLUSDT,BTCBVOL,USDT,39.1689
1759363732004,BTCBVOLUSDT,BTCBVOL,USDT,39.1693
1759363733007,BTCBVOLUSDT,BTCBVOL,USDT,39.1697
1759363734000,BTCBVOLUSDT,BTCBVOL,USDT,39.1700
1759363735004,BTCBVOLUSDT,BTCBVOL,USDT,39.1706
1759363736001,BTCBVOLUSDT,BTCBVOL,USDT,39.1711
1759363737001,BTCBVOLUSDT,BTCBVOL,USDT,39.1716
1759363738005,BTCBVOLUSDT,BTCBVOL,USDT,39.1721
1759363739000,BTCBVOLUSDT,BTCBVOL,USDT,39.1726
1759363740004,BTCBVOLUSDT,BTCBVOL,USDT,39.1730
1759363741001,BTCBVOLUSDT,BTCBVOL,USDT,39.1734
1759363742001,BTCBVOLUSDT,BTCBVOL,USDT,39.1739
1759363743001,BTCBVOLUSDT,BTCBVOL,USDT,39.1745
1759363744001,BTCBVOLUSDT,BTCBVOL,USDT,39.1751
1759363745010,BTCBVOLUSDT,BTCBVOL,USDT,39.1757
1759363746000,BTCBVOLUSDT,BTCBVOL,USDT,39.1763
1759363747000,BTCBVOLUSDT,BTCBVOL,USDT,39.1770
1759363748001,BTCBVOLUSDT,BTCBVOL,USDT,39.1776
1759363749001,BTCBVOLUSDT,BTCBVOL,USDT,39.1782
1759363750000,BTCBVOLUSDT,BTCBVOL,USDT,39.1788
1759363751003,BTCBVOLUSDT,BTCBVOL,USDT,39.1795
1759363752000,BTCBVOLUSDT,BTCBVOL,USDT,39.1802
1759363753001,BTCBVOLUSDT,BTCBVOL,USDT,39.1807
1759363754001,BTCBVOLUSDT,BTCBVOL,USDT,39.1814
1759363755003,BTCBVOLUSDT,BTCBVOL,USDT,39.1821
1759363756000,BTCBVOLUSDT,BTCBVOL,USDT,39.1829
1759363757001,BTCBVOLUSDT,BTCBVOL,USDT,39.1837
1759363758002,BTCBVOLUSDT,BTCBVOL,USDT,39.1846
1759363759000,BTCBVOLUSDT,BTCBVOL,USDT,39.1854
1759363760011,BTCBVOLUSDT,BTCBVOL,USDT,39.1863
1759363761000,BTCBVOLUSDT,BTCBVOL,USDT,39.1871
1759363762000,BTCBVOLUSDT,BTCBVOL,USDT,39.1879
1759363763000,BTCBVOLUSDT,BTCBVOL,USDT,39.1887
1759363764001,BTCBVOLUSDT,BTCBVOL,USDT,39.1896
1759363765001,BTCBVOLUSDT,BTCBVOL,USDT,39.1904
1759363766000,BTCBVOLUSDT,BTCBVOL,USDT,39.1912
1759363767000,BTCBVOLUSDT,BTCBVOL,USDT,39.1919
1759363768000,BTCBVOLUSDT,BTCBVOL,USDT,39.1927
1759363769003,BTCBVOLUSDT,BTCBVOL,USDT,39.1934
1759363770007,BTCBVOLUSDT,BTCBVOL,USDT,39.1941
1759363771001,BTCBVOLUSDT,BTCBVOL,USDT,39.1948
1759363772003,BTCBVOLUSDT,BTCBVOL,USDT,39.1956
1759363773000,BTCBVOLUSDT,BTCBVOL,USDT,39.1963
1759363774000,BTCBVOLUSDT,BTCBVOL,USDT,39.1970
1759363775004,BTCBVOLUSDT,BTCBVOL,USDT,39.1977
1759363776001,BTCBVOLUSDT,BTCBVOL,USDT,39.1984
1759363777000,BTCBVOLUSDT,BTCBVOL,USDT,39.1991
1759363778003,BTCBVOLUSDT,BTCBVOL,USDT,39.1997
1759363779003,BTCBVOLUSDT,BTCBVOL,USDT,39.2004
1759363780000,BTCBVOLUSDT,BTCBVOL,USDT,39.2011
1759363781000,BTCBVOLUSDT,BTCBVOL,USDT,39.2018
1759363782000,BTCBVOLUSDT,BTCBVOL,USDT,39.2026
1759363783002,BTCBVOLUSDT,BTCBVOL,USDT,39.2033
1759363784007,BTCBVOLUSDT,BTCBVOL,USDT,39.2039
1759363785000,BTCBVOLUSDT,BTCBVOL,USDT,39.2045
1759363786001,BTCBVOLUSDT,BTCBVOL,USDT,39.2050
1759363787001,BTCBVOLUSDT,BTCBVOL,USDT,39.2055
1759363788001,BTCBVOLUSDT,BTCBVOL,USDT,39.2060
1759363789001,BTCBVOLUSDT,BTCBVOL,USDT,39.2066
1759363790001,BTCBVOLUSDT,BTCBVOL,USDT,39.2071
1759363791007,BTCBVOLUSDT,BTCBVOL,USDT,39.2076
1759363792002,BTCBVOLUSDT,BTCBVOL,USDT,39.2081
1759363793001,BTCBVOLUSDT,BTCBVOL,USDT,39.2087
1759363794004,BTCBVOLUSDT,BTCBVOL,USDT,39.2092
1759363795000,BTCBVOLUSDT,BTCBVOL,USDT,39.2097
1759363796004,BTCBVOLUSDT,BTCBVOL,USDT,39.2101
1759363797000,BTCBVOLUSDT,BTCBVOL,USDT,39.2106
1759363798001,BTCBVOLUSDT,BTCBVOL,USDT,39.2111
1759363799000,BTCBVOLUSDT,BTCBVOL,USDT,39.2116
1759363800011,BTCBVOLUSDT,BTCBVOL,USDT,39.2122
1759363801000,BTCBVOLUSDT,BTCBVOL,USDT,39.2127
1759363802000,BTCBVOLUSDT,BTCBVOL,USDT,39.2133
1759363803001,BTCBVOLUSDT,BTCBVOL,USDT,39.2139
1759363804002,BTCBVOLUSDT,BTCBVOL,USDT,39.2145
1759363805000,BTCBVOLUSDT,BTCBVOL,USDT,39.2150
1759363806000,BTCBVOLUSDT,BTCBVOL,USDT,39.2156
1759363807000,BTCBVOLUSDT,BTCBVOL,USDT,39.2162
1759363808001,BTCBVOLUSDT,BTCBVOL,USDT,39.2168
1759363809001,BTCBVOLUSDT,BTCBVOL,USDT,39.2175
1759363810000,BTCBVOLUSDT,BTCBVOL,USDT,39.2183
1759363811004,BTCBVOLUSDT,BTCBVOL,USDT,39.2190
1759363812001,BTCBVOLUSDT,BTCBVOL,USDT,39.2197
1759363813002,BTCBVOLUSDT,BTCBVOL,USDT,39.2204
1759363814009,BTCBVOLUSDT,BTCBVOL,USDT,39.2211
1759363815007,BTCBVOLUSDT,BTCBVOL,USDT,39.2219
1759363816002,BTCBVOLUSDT,BTCBVOL,USDT,39.2226
1759363817005,BTCBVOLUSDT,BTCBVOL,USDT,39.2233
1759363818000,BTCBVOLUSDT,BTCBVOL,USDT,39.2240
1759363819002,BTCBVOLUSDT,BTCBVOL,USDT,39.2247
1759363820002,BTCBVOLUSDT,BTCBVOL,USDT,39.2253
1759363821001,BTCBVOLUSDT,BTCBVOL,USDT,39.2259
1759363822001,BTCBVOLUSDT,BTCBVOL,USDT,39.2265
1759363823000,BTCBVOLUSDT,BTCBVOL,USDT,39.2271
1759363824002,BTCBVOLUSDT,BTCBVOL,USDT,39.2277
1759363825000,BTCBVOLUSDT,BTCBVOL,USDT,39.2284
1759363826000,BTCBVOLUSDT,BTCBVOL,USDT,39.2290
1759363827005,BTCBVOLUSDT,BTCBVOL,USDT,39.2297
1759363828000,BTCBVOLUSDT,BTCBVOL,USDT,39.2303
1759363829000,BTCBVOLUSDT,BTCBVOL,USDT,39.2310
1759363830000,BTCBVOLUSDT,BTCBVOL,USDT,39.2317
1759363831000,BTCBVOLUSDT,BTCBVOL,USDT,39.2323
1759363832001,BTCBVOLUSDT,BTCBVOL,USDT,39.2329
1759363833002,BTCBVOLUSDT,BTCBVOL,USDT,39.2337
1759363834004,BTCBVOLUSDT,BTCBVOL,USDT,39.2347
1759363835000,BTCBVOLUSDT,BTCBVOL,USDT,39.2356
1759363836000,BTCBVOLUSDT,BTCBVOL,USDT,39.2366
1759363837012,BTCBVOLUSDT,BTCBVOL,USDT,39.2372
1759363838001,BTCBVOLUSDT,BTCBVOL,USDT,39.2380
1759363839003,BTCBVOLUSDT,BTCBVOL,USDT,39.2390
1759363840000,BTCBVOLUSDT,BTCBVOL,USDT,39.2399
1759363841003,BTCBVOLUSDT,BTCBVOL,USDT,39.2410
1759363842002,BTCBVOLUSDT,BTCBVOL,USDT,39.2420
1759363843001,BTCBVOLUSDT,BTCBVOL,USDT,39.2432
1759363844001,BTCBVOLUSDT,BTCBVOL,USDT,39.2442
1759363845010,BTCBVOLUSDT,BTCBVOL,USDT,39.2452
1759363846000,BTCBVOLUSDT,BTCBVOL,USDT,39.2462
1759363847008,BTCBVOLUSDT,BTCBVOL,USDT,39.2472
1759363848003,BTCBVOLUSDT,BTCBVOL,USDT,39.2482
1759363849003,BTCBVOLUSDT,BTCBVOL,USDT,39.2493
1759363850009,BTCBVOLUSDT,BTCBVOL,USDT,39.2504
1759363851005,BTCBVOLUSDT,BTCBVOL,USDT,39.2515
1759363852000,BTCBVOLUSDT,BTCBVOL,USDT,39.2526
1759363853005,BTCBVOLUSDT,BTCBVOL,USDT,39.2537
1759363854002,BTCBVOLUSDT,BTCBVOL,USDT,39.2548
1759363855000,BTCBVOLUSDT,BTCBVOL,USDT,39.2559
1759363856006,BTCBVOLUSDT,BTCBVOL,USDT,39.2570
1759363857004,BTCBVOLUSDT,BTCBVOL,USDT,39.2581
1759363858006,BTCBVOLUSDT,BTCBVOL,USDT,39.2592
1759363859000,BTCBVOLUSDT,BTCBVOL,USDT,39.2603
1759363860000,BTCBVOLUSDT,BTCBVOL,USDT,39.2614
1759363861001,BTCBVOLUSDT,BTCBVOL,USDT,39.2625
1759363862000,BTCBVOLUSDT,BTCBVOL,USDT,39.2635
1759363863000,BTCBVOLUSDT,BTCBVOL,USDT,39.2646
1759363864003,BTCBVOLUSDT,BTCBVOL,USDT,39.2656
1759363865001,BTCBVOLUSDT,BTCBVOL,USDT,39.2667
1759363866001,BTCBVOLUSDT,BTCBVOL,USDT,39.2678
1759363867004,BTCBVOLUSDT,BTCBVOL,USDT,39.2690
1759363868001,BTCBVOLUSDT,BTCBVOL,USDT,39.2703
1759363869004,BTCBVOLUSDT,BTCBVOL,USDT,39.2715
1759363870001,BTCBVOLUSDT,BTCBVOL,USDT,39.2728
1759363871001,BTCBVOLUSDT,BTCBVOL,USDT,39.2740
1759363872000,BTCBVOLUSDT,BTCBVOL,USDT,39.2753
1759363873007,BTCBVOLUSDT,BTCBVOL,USDT,39.2764
1759363874000,BTCBVOLUSDT,BTCBVOL,USDT,39.2776
1759363875002,BTCBVOLUSDT,BTCBVOL,USDT,39.2788
1759363876006,BTCBVOLUSDT,BTCBVOL,USDT,39.2800
1759363877001,BTCBVOLUSDT,BTCBVOL,USDT,39.2812
1759363878001,BTCBVOLUSDT,BTCBVOL,USDT,39.2824
1759363879005,BTCBVOLUSDT,BTCBVOL,USDT,39.2836
1759363880005,BTCBVOLUSDT,BTCBVOL,USDT,39.2847
1759363881003,BTCBVOLUSDT,BTCBVOL,USDT,39.2859
1759363882000,BTCBVOLUSDT,BTCBVOL,USDT,39.2871
1759363883001,BTCBVOLUSDT,BTCBVOL,USDT,39.2883
1759363884001,BTCBVOLUSDT,BTCBVOL,USDT,39.2895
1759363885007,BTCBVOLUSDT,BTCBVOL,USDT,39.2906
1759363886000,BTCBVOLUSDT,BTCBVOL,USDT,39.2918
1759363887003,BTCBVOLUSDT,BTCBVOL,USDT,39.2929
1759363888006,BTCBVOLUSDT,BTCBVOL,USDT,39.2940
1759363889000,BTCBVOLUSDT,BTCBVOL,USDT,39.2952
1759363890000,BTCBVOLUSDT,BTCBVOL,USDT,39.2963
1759363891004,BTCBVOLUSDT,BTCBVOL,USDT,39.2974
1759363892002,BTCBVOLUSDT,BTCBVOL,USDT,39.2984
1759363893000,BTCBVOLUSDT,BTCBVOL,USDT,39.2995
1759363894000,BTCBVOLUSDT,BTCBVOL,USDT,39.3006
1759363895003,BTCBVOLUSDT,BTCBVOL,USDT,39.3016
1759363896001,BTCBVOLUSDT,BTCBVOL,USDT,39.3027
1759363897000,BTCBVOLUSDT,BTCBVOL,USDT,39.3037
1759363898003,BTCBVOLUSDT,BTCBVOL,USDT,39.3047
1759363899003,BTCBVOLUSDT,BTCBVOL,USDT,39.3058
1759363900000,BTCBVOLUSDT,BTCBVOL,USDT,39.3068
1759363901000,BTCBVOLUSDT,BTCBVOL,USDT,39.3078
1759363902001,BTCBVOLUSDT,BTCBVOL,USDT,39.3088
1759363903002,BTCBVOLUSDT,BTCBVOL,USDT,39.3099
1759363904011,BTCBVOLUSDT,BTCBVOL,USDT,39.3109
1759363905001,BTCBVOLUSDT,BTCBVOL,USDT,39.3119
1759363906005,BTCBVOLUSDT,BTCBVOL,USDT,39.3062
1759363907005,BTCBVOLUSDT,BTCBVOL,USDT,39.3074
1759363908001,BTCBVOLUSDT,BTCBVOL,USDT,39.3085
1759363909000,BTCBVOLUSDT,BTCBVOL,USDT,39.3096
1759363910003,BTCBVOLUSDT,BTCBVOL,USDT,39.3105
1759363911003,BTCBVOLUSDT,BTCBVOL,USDT,39.3114
1759363912001,BTCBVOLUSDT,BTCBVOL,USDT,39.3123
1759363913001,BTCBVOLUSDT,BTCBVOL,USDT,39.3132
1759363914002,BTCBVOLUSDT,BTCBVOL,USDT,39.3141
1759363915004,BTCBVOLUSDT,BTCBVOL,USDT,39.3150
1759363916000,BTCBVOLUSDT,BTCBVOL,USDT,39.3159
1759363917002,BTCBVOLUSDT,BTCBVOL,USDT,39.3168
1759363918002,BTCBVOLUSDT,BTCBVOL,USDT,39.3178
1759363919004,BTCBVOLUSDT,BTCBVOL,USDT,39.3187
1759363920000,BTCBVOLUSDT,BTCBVOL,USDT,39.3196
1759363921001,BTCBVOLUSDT,BTCBVOL,USDT,39.3205
1759363922001,BTCBVOLUSDT,BTCBVOL,USDT,39.3214
1759363923000,BTCBVOLUSDT,BTCBVOL,USDT,39.3222
1759363924000,BTCBVOLUSDT,BTCBVOL,USDT,39.3231
1759363925000,BTCBVOLUSDT,BTCBVOL,USDT,39.3239
1759363926002,BTCBVOLUSDT,BTCBVOL,USDT,39.3246
1759363927001,BTCBVOLUSDT,BTCBVOL,USDT,39.3254
1759363928005,BTCBVOLUSDT,BTCBVOL,USDT,39.3261
1759363929000,BTCBVOLUSDT,BTCBVOL,USDT,39.3268
1759363930000,BTCBVOLUSDT,BTCBVOL,USDT,39.3277
1759363931001,BTCBVOLUSDT,BTCBVOL,USDT,39.3285
1759363932000,BTCBVOLUSDT,BTCBVOL,USDT,39.3292
1759363933001,BTCBVOLUSDT,BTCBVOL,USDT,39.3300
1759363934004,BTCBVOLUSDT,BTCBVOL,USDT,39.3308
1759363935000,BTCBVOLUSDT,BTCBVOL,USDT,39.3316
1759363936002,BTCBVOLUSDT,BTCBVOL,USDT,39.3324
1759363937000,BTCBVOLUSDT,BTCBVOL,USDT,39.3331
1759363938006,BTCBVOLUSDT,BTCBVOL,USDT,39.3339
1759363939005,BTCBVOLUSDT,BTCBVOL,USDT,39.3347
1759363940000,BTCBVOLUSDT,BTCBVOL,USDT,39.3355
1759363941000,BTCBVOLUSDT,BTCBVOL,USDT,39.3363
1759363942001,BTCBVOLUSDT,BTCBVOL,USDT,39.3370
1759363943001,BTCBVOLUSDT,BTCBVOL,USDT,39.3378
1759363944003,BTCBVOLUSDT,BTCBVOL,USDT,39.3386
1759363945002,BTCBVOLUSDT,BTCBVOL,USDT,39.3394
1759363946000,BTCBVOLUSDT,BTCBVOL,USDT,39.3401
1759363947000,BTCBVOLUSDT,BTCBVOL,USDT,39.3410
1759363948001,BTCBVOLUSDT,BTCBVOL,USDT,39.3417
1759363949003,BTCBVOLUSDT,BTCBVOL,USDT,39.3424
1759363950000,BTCBVOLUSDT,BTCBVOL,USDT,39.3432
1759363951003,BTCBVOLUSDT,BTCBVOL,USDT,39.3439
1759363952000,BTCBVOLUSDT,BTCBVOL,USDT,39.3446
1759363953001,BTCBVOLUSDT,BTCBVOL,USDT,39.3454
1759363954000,BTCBVOLUSDT,BTCBVOL,USDT,39.3462
1759363955006,BTCBVOLUSDT,BTCBVOL,USDT,39.3470
1759363956000,BTCBVOLUSDT,BTCBVOL,USDT,39.3478
1759363957000,BTCBVOLUSDT,BTCBVOL,USDT,39.3485
1759363958002,BTCBVOLUSDT,BTCBVOL,USDT,39.3493
1759363959003,BTCBVOLUSDT,BTCBVOL,USDT,39.3501
1759363960007,BTCBVOLUSDT,BTCBVOL,USDT,39.3508
1759363961000,BTCBVOLUSDT,BTCBVOL,USDT,39.3516
1759363962006,BTCBVOLUSDT,BTCBVOL,USDT,39.3524
1759363963000,BTCBVOLUSDT,BTCBVOL,USDT,39.3532
1759363964001,BTCBVOLUSDT,BTCBVOL,USDT,39.3540
1759363965005,BTCBVOLUSDT,BTCBVOL,USDT,39.3548
1759363966001,BTCBVOLUSDT,BTCBVOL,USDT,39.3555
1759363967001,BTCBVOLUSDT,BTCBVOL,USDT,39.3563
1759363968000,BTCBVOLUSDT,BTCBVOL,USDT,39.3571
1759363969000,BTCBVOLUSDT,BTCBVOL,USDT,39.3579
1759363970001,BTCBVOLUSDT,BTCBVOL,USDT,39.3587
1759363971003,BTCBVOLUSDT,BTCBVOL,USDT,39.3595
1759363972000,BTCBVOLUSDT,BTCBVOL,USDT,39.3604
1759363973000,BTCBVOLUSDT,BTCBVOL,USDT,39.3612
1759363974002,BTCBVOLUSDT,BTCBVOL,USDT,39.3620
1759363975000,BTCBVOLUSDT,BTCBVOL,USDT,39.3629
1759363976001,BTCBVOLUSDT,BTCBVOL,USDT,39.3637
1759363977000,BTCBVOLUSDT,BTCBVOL,USDT,39.3645
1759363978001,BTCBVOLUSDT,BTCBVOL,USDT,39.3653
1759363979000,BTCBVOLUSDT,BTCBVOL,USDT,39.3662
1759363980000,BTCBVOLUSDT,BTCBVOL,USDT,39.3670
1759363981004,BTCBVOLUSDT,BTCBVOL,USDT,39.3678
1759363982000,BTCBVOLUSDT,BTCBVOL,USDT,39.3687
1759363983000,BTCBVOLUSDT,BTCBVOL,USDT,39.3695
1759363984002,BTCBVOLUSDT,BTCBVOL,USDT,39.3703
1759363985000,BTCBVOLUSDT,BTCBVOL,USDT,39.3712
1759363986002,BTCBVOLUSDT,BTCBVOL,USDT,39.3720
1759363987000,BTCBVOLUSDT,BTCBVOL,USDT,39.3729
1759363988001,BTCBVOLUSDT,BTCBVOL,USDT,39.3737
1759363989000,BTCBVOLUSDT,BTCBVOL,USDT,39.3746
1759363990000,BTCBVOLUSDT,BTCBVOL,USDT,39.3754
1759363991000,BTCBVOLUSDT,BTCBVOL,USDT,39.3762
1759363992003,BTCBVOLUSDT,BTCBVOL,USDT,39.3770
1759363993000,BTCBVOLUSDT,BTCBVOL,USDT,39.3778
1759363994002,BTCBVOLUSDT,BTCBVOL,USDT,39.3787
1759363995000,BTCBVOLUSDT,BTCBVOL,USDT,39.3796
1759363996001,BTCBVOLUSDT,BTCBVOL,USDT,39.3805
1759363997001,BTCBVOLUSDT,BTCBVOL,USDT,39.3815
